Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
710429119,ACM1_421_433,0.08440100612400414,0.12711087101414828,0.06794652146284076
710429119,ACM1_444_456,0.039046904131814664,0.04214739108612046,0.040223677206409986
710429119,ACM4_456_468,-0.1501068171517872,0.06563271300527429,0.18683617050049273
710429119,ACM5_494_506,-0.08143528110565157,-0.01387049978684137,0.07157445564989429
710429119,ACM5_498_510,-0.14055295217751862,-0.06065630264980815,0.10239507438169322
710429119,ADDB_696_708,-0.4440211869483477,-0.31925116510531915,0.12473483300900483
710429119,ADDB_706_718,-0.7401328732448889,-0.35107363653096374,0.35995431601132083
710429119,ANDR_785_797,-0.3741157127106387,-0.26649520180560415,0.19447425721331177
710429119,ANXA1_209_221,-0.6600955505933896,-0.5976681249159087,0.26933657410446865
710429119,BAD_69_81,-0.48018527528902677,-0.28822432276805393,0.29385497400294897
710429119,BAD_93_105,-0.15591177923039368,-0.052531841903648235,0.1583578512349385
710429119,BCKD_45_57,-0.13790211334796343,-0.03153195914644306,0.2880014812112228
710429119,C1R_201_213,-0.6444902021078858,-0.08289439253337678,0.5012352760774426
710429119,CA2D1_494_506,-0.5520416189826367,-0.27468081914422565,0.24160013866627084
710429119,CD27_212_224,-0.7627336920689451,-0.3716116545261003,0.3482012464020034
710429119,CDC2_154_169,-0.696383783389579,-0.19841379410602636,0.6705025779851199
710429119,CDK7_163_175,-0.12572811976833975,-0.05510751550377998,0.4089553360122374
710429119,CENPA_1_14,-0.014030884613889683,0.130113693440693,0.1673498693560316
710429119,COF1_17_29,-1.296610802645735,-0.9290722665723822,0.5056741877016957
710429119,DCX_49_61,-0.569275863480514,-0.21872422157138013,0.35427626467647266
710429119,ERBB2_679_691,-0.048417590714446845,0.12825495047257837,0.1652071751378694
710429119,ERF_519_531,-1.3779258761726467,-0.9007919423771661,0.5047265395930767
710429119,ESR1_160_172,-0.11604324325074167,-0.026045540279537132,0.08709419514110545
710429119,FIBA_569_581,-0.11547721741993566,-0.11719029324864068,0.004161644323890937
710429119,FOXO3_25_37,0.22602062772742215,0.09069932499248612,0.13910476480192474
710429119,FRAP_2443_2455,-0.4891011428446479,-0.24498526110728966,0.29558132965598694
710429119,GPR6_349_361,-0.6807824800315316,-0.39026190551419643,0.323237883039276
710429119,GSUB_61_73,-0.3594637416556825,-0.1765580356717805,0.1841807068208467
710429119,GYS2_1_13,-0.950015332527915,-0.6195379087442591,0.41375201493192876
710429119,H2B1B_ 27_40,-0.6350986796066191,-0.39142309751847293,0.32962660512126213
710429119,H32_3_18,-0.48368889696184425,-0.1951014147849731,0.24994507741134134
710429119,IF4E_203_215,-0.5482802982876747,-0.24957954621439407,0.2675563318787631
710429119,KAPCG_192_206,-0.1398479896036804,0.0764128063814864,0.18855639206610847
710429119,KCNA2_442_454,-0.5850371196621271,-0.2854016439381943,0.3090022305844549
710429119,KCNA3_461_473,-0.9055651160489919,-0.5902983562238381,0.34758454826220164
710429119,KCNB1_489_501,-0.9015373611143116,-0.44693766044552136,0.43528912182103174
710429119,KIF2C_105_118_S106G,-0.14502744029681303,-0.03470813606777826,0.14779531981211144
710429119,KPCB_626_639,-0.8380472461473447,-0.18163186303560894,0.5806805840379595
710429119,KS6A1_374_386,-0.42587547890013866,-0.16688616846838902,0.2243342722305428
710429119,LMNB1_16_28,0.6361460413449338,0.6539002825860152,0.04583156617856824
710429119,MARCS_152_164,0.12245954328626318,-0.05306349801322341,0.15322964276184478
710429119,MARCS_160_172,0.046442691873330944,0.26793249475307324,0.3082114077773478
710429119,MBP_222_234,0.30712842990494327,-0.00214775000190226,0.3488336517344974
710429119,MP2K1_287_299,-0.12689688044234337,-0.058445256160371585,0.06541829703617841
710429119,MPIP1_172_184,-0.2118441362376453,-0.06069065541066424,0.14489169588487133
710429119,MPIP3_208_220,-0.689470454037,-0.1272404940890907,0.4871857092196964
710429119,NEK2_172_184,0.17508670655809144,0.15346857260998478,0.17193625747903057
710429119,NR4A1_344_356,-0.12072212315040343,-0.11688242131492081,0.00951413921737157
710429119,P53_12_24,0.5598540521306248,0.569685502448345,0.27731550440545055
710429119,P53_308_323,-0.0870424279213271,-0.19048516098478055,0.08963855404983387
710429119,PDE5A_95_107,-1.3323570735421733,-0.9645870288004511,0.6095525693450823
710429119,PP2AB_297_309,0.6937208157677999,0.5928579611809118,0.35820410336550934
710429119,PPR1A_28_40,-0.3607766900622629,-0.24062074484941398,0.1295470100949505
710429119,RAF1_253_265,-0.8995981030421634,-0.5493408349507986,0.3590150832819221
710429119,RAP1B_172_184,-0.6875049755025451,-0.4672574329488217,0.2735533223054927
710429119,RBL2_655_667,-0.043756276134937266,0.11573385661261366,0.18139790250398097
710429119,RB_242_254,-0.01560418971317823,-0.16595675019706668,0.14714494045463647
710429119,RB_350_362,-0.259721671792958,-0.05856729114034298,0.3123702437426141
710429119,RB_803_815,-0.19277269924734775,0.048736052098354854,0.23140714672163415
710429120,ACM1_421_433,0.2054625609082148,0.12711087101414828,0.06794652146284076
710429120,ACM1_444_456,0.08383159080347102,0.04214739108612046,0.040223677206409986
710429120,ACM4_456_468,0.17319271527622337,0.06563271300527429,0.18683617050049273
710429120,ACM5_494_506,-0.02130889206013542,-0.01387049978684137,0.07157445564989429
710429120,ACM5_498_510,-0.09618741418033139,-0.06065630264980815,0.10239507438169322
710429120,ADDB_696_708,-0.3191807576307655,-0.31925116510531915,0.12473483300900483
710429120,ADDB_706_718,-0.28320021565703524,-0.35107363653096374,0.35995431601132083
710429120,ANDR_785_797,-0.3833706397871701,-0.26649520180560415,0.19447425721331177
710429120,ANXA1_209_221,-0.830309111756355,-0.5976681249159087,0.26933657410446865
710429120,BAD_69_81,-0.43455354560503334,-0.28822432276805393,0.29385497400294897
710429120,BAD_93_105,-0.13146212613578,-0.052531841903648235,0.1583578512349385
710429120,BCKD_45_57,-0.25121845605297466,-0.03153195914644306,0.2880014812112228
710429120,C1R_201_213,0.07668300249709636,-0.08289439253337678,0.5012352760774426
710429120,CA2D1_494_506,-0.16195936832372126,-0.27468081914422565,0.24160013866627084
710429120,CD27_212_224,-0.25674618586221953,-0.3716116545261003,0.3482012464020034
710429120,CDC2_154_169,-0.46284200967060585,-0.19841379410602636,0.6705025779851199
