Barcode,Peptide,LFC,totalMeanLFC,LFC_SD
710429119,ACM1_421_433,-0.4681061278139822,-0.5675192270086171,0.11913985892747583
710429119,ACM1_444_456,-0.5422976557747141,-0.7556165405239902,0.1850942791419143
710429119,ACM4_456_468,-0.28718185244879724,-0.3843216339511046,0.08473737466500597
710429119,ACM5_494_506,-0.22924524521863887,-0.40920455620993285,0.15637220312244962
710429119,ACM5_498_510,-0.1982750467045662,-0.39719925641070325,0.19344567086064346
710429119,ADDB_696_708,-0.5415289643322847,-0.8850560980783371,0.31161933396221353
710429119,ADDB_706_718,-0.5717926875864219,-0.7812136210781674,0.18418809609045583
710429119,ANDR_785_797,-0.0013764981050989888,-0.3962920083521381,0.40885062432309127
710429119,ANXA1_209_221,-0.6141549001675521,-0.981299413538971,0.3247015876791883
710429119,BAD_69_81,-0.6369221975620531,-0.7327435882297765,0.22839070989319943
710429119,BAD_93_105,-0.4561834088425867,-0.49116973336181174,0.044709241164367676
710429119,BCKD_45_57,-0.5669650174054608,-0.7070275637077644,0.13989705680842165
710429119,C1R_201_213,-0.8558164110142488,-1.0625008626123373,0.1816378076600427
710429119,CA2D1_494_506,-0.35464290122667474,-0.4932575742102741,0.16860273512962465
710429119,CD27_212_224,-0.6548371318390283,-0.7876575003023817,0.11885993096093606
710429119,CDC2_154_169,-1.096676019411674,-0.9069210642087854,0.18872438936740502
710429119,CDK7_163_175,0.7395906292878829,0.0863067488877108,0.9780204573842238
710429119,CENPA_1_14,-0.02466495212876474,-0.264743343604166,0.26717679270998723
710429119,COF1_17_29,-1.129841655960738,-1.5533583263469077,0.45857514143016664
710429119,DCX_49_61,-0.7481608450556516,-0.9298941037238014,0.21184630055114667
710429119,ERBB2_679_691,0.250530302341744,0.005949781473446454,0.2696697690142554
710429119,ERF_519_531,-0.7672428824314501,-1.2358094222207618,0.4756514469553467
710429119,ESR1_160_172,0.19602304411011318,-0.059586168299819185,0.3060088437315707
710429119,FIBA_569_581,-0.7937822476911789,-0.769059868536759,0.04850217595570047
710429119,FOXO3_25_37,-0.3253957755455854,-0.48993438552938606,0.15616643108760359
710429119,FRAP_2443_2455,-0.025965332552278397,-0.5278479446245375,0.6090753565412695
710429119,GPR6_349_361,-0.2643302203915514,-0.779779720143754,0.6503531579701856
710429119,GSUB_61_73,-0.6281612771557148,-0.8245250246440632,0.23328286543299498
710429119,GYS2_1_13,-0.35063280332223457,-0.7046652022524947,0.37634020503860804
710429119,H2B1B_ 27_40,-0.35001509595445235,-0.6149438237719375,0.3035989155457985
710429119,H32_3_18,-0.4404200086665959,-0.6596712823473917,0.21669058837822947
710429119,IF4E_203_215,-0.6711740217047879,-0.8045096539600927,0.12316428340790642
710429119,KAPCG_192_206,-0.40667402634421723,-0.6731824315814497,0.33383424110470994
710429119,KCNA2_442_454,-0.2060162330383033,-0.5372124251875121,0.4555435512101672
710429119,KCNA3_461_473,-0.4409435436162372,-0.9641722107552072,0.5943085498529105
710429119,KCNB1_489_501,-0.9749090190371699,-0.6413311741094708,0.3138639438080461
710429119,KIF2C_105_118_S106G,-0.13281141703301635,-0.3094180039338787,0.19611477242112343
710429119,KPCB_626_639,-2.603751352860418,-1.5009996767982405,1.0673096397477442
710429119,KS6A1_374_386,-0.4277113293139543,-0.3440728270721512,0.07295571812170851
710429119,LMNB1_16_28,-1.054842070726358,-1.2177301446942692,0.1968739232626498
710429119,MARCS_152_164,-0.609896736859147,-0.802560166456284,0.23471145128605006
710429119,MARCS_160_172,-0.5348589175381262,-0.5872566564001405,0.20138092835862753
710429119,MBP_222_234,0.01262548315617007,-0.07212987305907721,0.09282732931485908
710429119,MP2K1_287_299,-0.5413588591076888,-0.6444347066077798,0.16799608458963403
710429119,MPIP1_172_184,-0.46382304498170246,-0.5918124340937757,0.24668270185593172
710429119,MPIP3_208_220,-0.3564003121445021,-0.48934327425801855,0.3694720815157666
710429119,NEK2_172_184,-0.5838004426310306,-0.5836289525245967,0.1942479652788663
710429119,NR4A1_344_356,-0.769221710514957,-0.8361930888862356,0.07750519327275951
710429119,P53_12_24,1.5563933485243853,0.9021619032626633,0.8476126286901968
710429119,P53_308_323,-0.9114633253983433,-0.8333098673933783,0.06833347043872998
710429119,PDE5A_95_107,-0.889117949940383,-1.465869831147348,0.5370537852478593
710429119,PP2AB_297_309,-0.012338334563242626,-1.09550067687713,0.9685064299397448
710429119,PPR1A_28_40,-0.32600581578122245,-0.4782690291669371,0.16771804062299228
710429119,RAF1_253_265,-0.5334582353984345,-0.7938251725153244,0.2703242790720902
710429119,RAP1B_172_184,-0.5074314148126948,-0.8242699233908622,0.33211855393935497
710429119,RBL2_655_667,-0.18499714307579218,-0.3903100966740715,0.32758004931657647
710429119,RB_242_254,-0.709756750141123,-0.7148630798732825,0.2009722607978414
710429119,RB_350_362,-1.080797005725696,-1.0731006988255716,0.13148256038227485
710429119,RB_803_815,-0.055163519540485595,-0.2868220763530056,0.28362999005614004
710429120,ACM1_421_433,-0.699579178276097,-0.5675192270086171,0.11913985892747583
710429120,ACM1_444_456,-0.8508225018531688,-0.7556165405239902,0.1850942791419143
710429120,ACM4_456_468,-0.4227268898155252,-0.3843216339511046,0.08473737466500597
710429120,ACM5_494_506,-0.4864072519724232,-0.40920455620993285,0.15637220312244962
710429120,ACM5_498_510,-0.5846562285533814,-0.39719925641070325,0.19344567086064346
710429120,ADDB_696_708,-0.9640918881839893,-0.8850560980783371,0.31161933396221353
710429120,ADDB_706_718,-0.8537929626801644,-0.7812136210781674,0.18418809609045583
710429120,ANDR_785_797,-0.3697182080328538,-0.3962920083521381,0.40885062432309127
710429120,ANXA1_209_221,-1.0990324663463404,-0.981299413538971,0.3247015876791883
710429120,BAD_69_81,-0.567872676784769,-0.7327435882297765,0.22839070989319943
710429120,BAD_93_105,-0.4757860942567813,-0.49116973336181174,0.044709241164367676
710429120,BCKD_45_57,-0.7073591320808825,-0.7070275637077644,0.13989705680842165
710429120,C1R_201_213,-1.1349651630885127,-1.0625008626123373,0.1816378076600427
710429120,CA2D1_494_506,-0.44417419477203257,-0.4932575742102741,0.16860273512962465
710429120,CD27_212_224,-0.8241219756764817,-0.7876575003023817,0.11885993096093606
710429120,CDC2_154_169,-0.7192444062550223,-0.9069210642087854,0.18872438936740502
710429120,CDK7_163_175,0.5574361692722327,0.0863067488877108,0.9780204573842238
710429120,CENPA_1_14,-0.2169873873775341,-0.264743343604166,0.26717679270998723
710429120,COF1_17_29,-1.489859721997214,-1.5533583263469077,0.45857514143016664
710429120,DCX_49_61,-0.8789558598073484,-0.9298941037238014,0.21184630055114667
710429120,ERBB2_679_691,0.050563867684452646,0.005949781473446454,0.2696697690142554
710429120,ERF_519_531,-1.2219428435699902,-1.2358094222207618,0.4756514469553467
710429120,ESR1_160_172,0.02388951407016293,-0.059586168299819185,0.3060088437315707
710429120,FIBA_569_581,-0.8002195251042021,-0.769059868536759,0.04850217595570047
710429120,FOXO3_25_37,-0.508303466992035,-0.48993438552938606,0.15616643108760359
710429120,FRAP_2443_2455,-0.35210649647376613,-0.5278479446245375,0.6090753565412695
710429120,GPR6_349_361,-0.5645424313891674,-0.779779720143754,0.6503531579701856
710429120,GSUB_61_73,-0.763013898200759,-0.8245250246440632,0.23328286543299498
710429120,GYS2_1_13,-0.6634435834796637,-0.7046652022524947,0.37634020503860804
710429120,H2B1B_ 27_40,-0.5485819358844406,-0.6149438237719375,0.3035989155457985
710429120,H32_3_18,-0.6648868127147338,-0.6596712823473917,0.21669058837822947
710429120,IF4E_203_215,-0.8283330120366541,-0.8045096539600927,0.12316428340790642
710429120,KAPCG_192_206,-0.5652411678509077,-0.6731824315814497,0.33383424110470994
710429120,KCNA2_442_454,-0.3489012973380028,-0.5372124251875121,0.4555435512101672
710429120,KCNA3_461_473,-0.8412394420845999,-0.9641722107552072,0.5943085498529105
710429120,KCNB1_489_501,-0.35184367279164963,-0.6413311741094708,0.3138639438080461
710429120,KIF2C_105_118_S106G,-0.27496711595161827,-0.3094180039338787,0.19611477242112343
710429120,KPCB_626_639,-0.4730696206502589,-1.5009996767982405,1.0673096397477442
710429120,KS6A1_374_386,-0.29353649423113737,-0.3440728270721512,0.07295571812170851
710429120,LMNB1_16_28,-1.1618426551444534,-1.2177301446942692,0.1968739232626498
710429120,MARCS_152_164,-0.7338159365000045,-0.802560166456284,0.23471145128605006
710429120,MARCS_160_172,-0.4172537520670101,-0.5872566564001405,0.20138092835862753
710429120,MBP_222_234,-0.05768053063641787,-0.07212987305907721,0.09282732931485908
710429120,MP2K1_287_299,-0.5536553380703069,-0.6444347066077798,0.16799608458963403
710429120,MPIP1_172_184,-0.43542928811002213,-0.5918124340937757,0.24668270185593172
710429120,MPIP3_208_220,-0.2047389150210357,-0.48934327425801855,0.3694720815157666
710429120,NEK2_172_184,-0.3892952989669709,-0.5836289525245967,0.1942479652788663
710429120,NR4A1_344_356,-0.8182669035336314,-0.8361930888862356,0.07750519327275951
710429120,P53_12_24,1.2054691182999795,0.9021619032626633,0.8476126286901968
710429120,P53_308_323,-0.7848261764158257,-0.8333098673933783,0.06833347043872998
710429120,PDE5A_95_107,-1.5569016081882259,-1.465869831147348,0.5370537852478593
710429120,PP2AB_297_309,-1.3960959356253828,-1.09550067687713,0.9685064299397448
710429120,PPR1A_28_40,-0.4507605059027746,-0.4782690291669371,0.16771804062299228
710429120,RAF1_253_265,-0.7749046190015179,-0.7938251725153244,0.2703242790720902
710429120,RAP1B_172_184,-0.7955722263306892,-0.8242699233908622,0.33211855393935497
710429120,RBL2_655_667,-0.21784181627420196,-0.3903100966740715,0.32758004931657647
710429120,RB_242_254,-0.516492643194657,-0.7148630798732825,0.2009722607978414
710429120,RB_350_362,-0.9379390318677485,-1.0731006988255716,0.13148256038227485
710429120,RB_803_815,-0.20216019273235375,-0.2868220763530056,0.28362999005614004
710429121,ACM1_421_433,-0.5348723749357722,-0.5675192270086171,0.11913985892747583
710429121,ACM1_444_456,-0.8737294639440876,-0.7556165405239902,0.1850942791419143
710429121,ACM4_456_468,-0.44305615958899125,-0.3843216339511046,0.08473737466500597
710429121,ACM5_494_506,-0.5119611714387364,-0.40920455620993285,0.15637220312244962
710429121,ACM5_498_510,-0.4086664939741622,-0.39719925641070325,0.19344567086064346
710429121,ADDB_696_708,-1.1495474417187372,-0.8850560980783371,0.31161933396221353
710429121,ADDB_706_718,-0.918055212967916,-0.7812136210781674,0.18418809609045583
710429121,ANDR_785_797,-0.8177813189184615,-0.3962920083521381,0.40885062432309127
710429121,ANXA1_209_221,-1.2307108741030204,-0.981299413538971,0.3247015876791883
710429121,BAD_69_81,-0.9934358903425071,-0.7327435882297765,0.22839070989319943
710429121,BAD_93_105,-0.5415396969860673,-0.49116973336181174,0.044709241164367676
710429121,BCKD_45_57,-0.8467585416369499,-0.7070275637077644,0.13989705680842165
710429121,C1R_201_213,-1.1967210137342508,-1.0625008626123373,0.1816378076600427
710429121,CA2D1_494_506,-0.6809556266321151,-0.4932575742102741,0.16860273512962465
710429121,CD27_212_224,-0.8840133933916352,-0.7876575003023817,0.11885993096093606
710429121,CDC2_154_169,-0.9048427669596597,-0.9069210642087854,0.18872438936740502
710429121,CDK7_163_175,-1.0381065518969832,0.0863067488877108,0.9780204573842238
710429121,CENPA_1_14,-0.5525776913061993,-0.264743343604166,0.26717679270998723
710429121,COF1_17_29,-2.040373601082771,-1.5533583263469077,0.45857514143016664
710429121,DCX_49_61,-1.1625656063084042,-0.9298941037238014,0.21184630055114667
710429121,ERBB2_679_691,-0.2832448256058573,0.005949781473446454,0.2696697690142554
710429121,ERF_519_531,-1.718242540660845,-1.2358094222207618,0.4756514469553467
710429121,ESR1_160_172,-0.39867106307973366,-0.059586168299819185,0.3060088437315707
710429121,FIBA_569_581,-0.7131778328148961,-0.769059868536759,0.04850217595570047
710429121,FOXO3_25_37,-0.6361039140505378,-0.48993438552938606,0.15616643108760359
710429121,FRAP_2443_2455,-1.205472004847568,-0.5278479446245375,0.6090753565412695
710429121,GPR6_349_361,-1.510466508650543,-0.779779720143754,0.6503531579701856
710429121,GSUB_61_73,-1.0823998985757157,-0.8245250246440632,0.23328286543299498
710429121,GYS2_1_13,-1.099919219955586,-0.7046652022524947,0.37634020503860804
710429121,H2B1B_ 27_40,-0.9462344394769193,-0.6149438237719375,0.3035989155457985
710429121,H32_3_18,-0.8737070256608455,-0.6596712823473917,0.21669058837822947
710429121,IF4E_203_215,-0.914021928138836,-0.8045096539600927,0.12316428340790642
710429121,KAPCG_192_206,-1.0476321005492242,-0.6731824315814497,0.33383424110470994
710429121,KCNA2_442_454,-1.0567197451862302,-0.5372124251875121,0.4555435512101672
710429121,KCNA3_461_473,-1.6103336465647846,-0.9641722107552072,0.5943085498529105
710429121,KCNB1_489_501,-0.5972408304995929,-0.6413311741094708,0.3138639438080461
